,loss,dropout,noise_in,noise_mu,noise_sigma,l1_hidden,l2_hidden,l1_mu,l2_mu,l1_sigma,l2_sigma,lr
0,1.015133261680603,0.4402918649516889,0.2892842283826048,0.28387235478831224,0.3343712703712226,0.1699805930478323,0.07036520614869797,0.10219175291931347,0.025372157061010526,0.1918735663398189,0.1334786689925533,0.001077822100908762
