,loss,dropout,noise_in,noise_mu,noise_sigma,l1_hidden,l2_hidden,l1_mu,l2_mu,l1_sigma,l2_sigma,lr
0,0.47013009190559385,0.2614884597783236,0.37848898085256455,0.431718728651855,0.2118479385235002,0.08945456533745229,0.03388658877339212,0.12745926600792312,0.12271898770262812,0.06743355338965998,0.028017036149415555,0.0049258020656520775
