,loss,dropout,noise_in,noise_mu,noise_sigma,l1_hidden,l2_hidden,l1_mu,l2_mu,l1_sigma,l2_sigma,lr
0,0.7359450697898865,0.43072507767075197,0.11616897401262999,0.20923294697851472,0.28229835770354683,0.05413968963971543,0.08336446852186519,0.1917657408985215,0.08152394801255769,0.09131111056025738,0.022154869417697953,0.006886304492053973
