,loss,dropout,noise_in,noise_mu,noise_sigma,l1_hidden,l2_hidden,l1_mu,l2_mu,l1_sigma,l2_sigma,lr
0,4.284813165664673,0.2370490969129882,0.4998899394048901,0.10810994917422062,0.3622889664556189,0.15290435050003998,0.19487471524427477,0.06370967137939264,0.16808452283307784,0.045835828474054985,0.06567702546566592,0.005355847253775381
