,loss,dropout,noise_in,noise_mu,noise_sigma,l1_hidden,l2_hidden,l1_mu,l2_mu,l1_sigma,l2_sigma,lr
0,3.2701955914497374,0.3533766022875148,0.2232507167480526,0.10577393977971035,0.3125401714347511,0.0538791049465031,0.12999943685168922,0.06863896114597648,0.1999047394195559,0.07482252533730531,0.17463541629690454,0.005976464230949553
