,loss,dropout,noise_in,noise_mu,noise_sigma,l1_hidden,l2_hidden,l1_mu,l2_mu,l1_sigma,l2_sigma,lr
0,0.16081502214074134,0.20191697801608333,0.3145189233038207,0.24006452404599218,0.1427649540752036,0.1380211136590093,0.043752390994698104,0.055418124202365186,0.06169333103141703,0.10368627325213892,0.17726778791162887,0.00876824918200178
