,global_transitivity,avelocal_transmissivity,fraction_clusters_size_2,fraction_clusters_size_3,fraction_clusters_size_5,fraction_giant_component,average_path_length,hamming_distance,corrected_hamming_distance,threshold,edge_density
1953-03-01 04:35:00,0.7275027562013865,0.6496366223652538,0.0,0.0003980891719745223,0.0003980891719745223,0.41679936305732485,10.099721697815472,0.0,0.0,0.99,0.010730809914085032
1953-04-01 04:35:00,0.6850837624888071,0.6302712508398598,0.0,0.0003980891719745223,0.0,0.25079617834394907,7.443697641917164,0.007507413241609529,0.006965530011896699,0.99,0.011272693143797863
1953-05-01 04:35:00,0.6496041696919609,0.6334284691498681,0.0003980891719745223,0.0,0.0,0.4287420382165605,10.43878811974188,0.009260210487866127,0.009021452107542101,0.99,0.011511451524121889
1953-06-01 04:35:00,0.6696780631548653,0.6476671465974173,0.0,0.0,0.0,0.6046974522292994,19.950457449595575,0.009169526694011318,0.00902906193639705,0.99,0.01137098676650762
1953-07-01 04:35:00,0.7134026936112661,0.6627451721390859,0.0,0.0,0.0003980891719745223,0.4052547770700637,10.777378315017938,0.009024305793362707,0.007988417840482768,0.99,0.012406874719387562
1953-08-01 04:35:00,0.7164671143350376,0.6650997473033146,0.0003980891719745223,0.0,0.0,0.4112261146496815,10.903601127806132,0.008385397245749276,0.0077772450897579315,0.99,0.013015026875378907
1953-09-01 04:35:00,0.7311877700896761,0.673277248442464,0.0003980891719745223,0.0,0.0,0.37738853503184716,11.145662921953782,0.008351787168306585,0.007641536475178006,0.99,0.013725277568507485
1953-10-01 04:35:00,0.7565511489665665,0.6621975872960231,0.0003980891719745223,0.0,0.0,0.38813694267515925,10.051690825170843,0.008262054603058644,0.007256605965598501,0.99,0.014730726205967628
1953-11-01 04:35:00,0.7621755418485302,0.6559446585046886,0.0003980891719745223,0.0,0.0,0.267515923566879,8.503165086076903,0.008478300573020113,0.007320655358460988,0.99,0.015888371420526754
1953-12-01 04:35:00,0.760229142355369,0.6615552354267846,0.0003980891719745223,0.0,0.0,0.27746815286624205,9.090596852202799,0.009573481775728197,0.00811841908342148,0.99,0.01734343411283347
1954-01-01 04:35:00,0.7313854123211401,0.6579485868268538,0.0,0.0,0.0,0.27985668789808915,8.647698133085536,0.010742858809772035,0.010083657385212073,0.99,0.01800263553739343
1954-02-01 04:35:00,0.7331109944972963,0.6729388346881082,0.0,0.0,0.0,0.42436305732484075,10.71388554515763,0.011171545835267499,0.010604930661776084,0.99,0.017436020363902016
1954-03-01 04:35:00,0.7357178737278048,0.667205432266075,0.0,0.0,0.0003980891719745223,0.4681528662420382,12.380093128595187,0.010039583793093826,0.009087403957618326,0.99,0.016483840528426517
1954-04-01 04:35:00,0.7375920610281878,0.6527260617550632,0.0,0.0,0.0,0.25278662420382164,7.6403855516398895,0.010515198096528143,0.010043071631319012,0.99,0.016011714063217386
1954-05-01 04:35:00,0.7154890621071159,0.6496819800828368,0.0,0.0,0.0,0.6886942675159236,21.23445210146386,0.011724526732060463,0.011039959211317337,0.99,0.01532714654247426
1954-06-01 04:35:00,0.6949814836221291,0.6465113340250209,0.0,0.0,0.0,0.44705414012738853,12.040458610643416,0.011903674786354054,0.010651223787310357,0.99,0.014074695543430563
1954-07-01 04:35:00,0.6976498592983904,0.6660928750023694,0.0,0.0,0.0,0.33837579617834396,9.27718586051115,0.01142045065406479,0.010970836599218216,0.99,0.013625081488583988
1954-08-01 04:35:00,0.7156770875199719,0.6582046360093782,0.0,0.0,0.0,0.40485668789808915,11.25256163534116,0.010596052528111976,0.010126779748723452,0.99,0.013155808709195464
1954-09-01 04:35:00,0.6978113711442188,0.6425258061684037,0.0,0.0,0.0,0.41679936305732485,10.136455469810883,0.009968241647578679,0.009389260502197972,0.99,0.012576827563814756
1954-10-01 04:35:00,0.7032357116795572,0.644357931096533,0.0,0.0,0.0,0.43869426751592355,10.871457736176168,0.010074779251547965,0.009383553130556761,0.99,0.01326805368480596
1954-11-01 04:35:00,0.7147703572599017,0.6471972676789092,0.0,0.0,0.0,0.4056528662420382,11.177589559637633,0.009989802829334368,0.009803362022388117,0.99,0.013454494491752214
1954-12-01 04:35:00,0.7048152266716369,0.6326264819091858,0.0,0.0,0.0,0.45820063694267515,12.479210003310818,0.010201292656261494,0.010174975331471462,0.99,0.013428177166962181
1955-01-01 04:35:00,0.7110870212862199,0.6343505329545865,0.0,0.0,0.0,0.4140127388535032,10.01996464073654,0.010171487493246277,0.009837606252235388,0.99,0.013762058407973073
1955-02-01 04:35:00,0.7146815759577668,0.6447108371794971,0.0,0.0,0.0,0.429140127388535,10.136765802684973,0.010097291661910524,0.009874387091700975,0.99,0.013984962978182622
1955-03-01 04:35:00,0.7107994593290096,0.6432452811849938,0.0,0.0,0.0003980891719745223,0.6938694267515924,17.16985774510364,0.010002802953628239,0.009691117046777617,0.99,0.014296648885033243
1955-04-01 04:35:00,0.712552720517935,0.6390497373678847,0.0,0.0,0.0003980891719745223,0.45302547770700635,10.379547386891948,0.01005068146017396,0.009923216826853563,0.99,0.014169184251712846
1955-05-01 04:35:00,0.7056634844889889,0.6325036552975765,0.0,0.0,0.0,0.45262738853503187,10.027871391758575,0.01060049159494403,0.01011473085303645,0.99,0.013683423509805264
1955-06-01 04:35:00,0.6796828070276894,0.6327616461346978,0.0,0.0,0.0,0.6851114649681529,16.552782546459806,0.01072478546624153,0.00959853079570907,0.99,0.012557168839272805
1955-07-01 04:35:00,0.6795123104376696,0.6395632182235429,0.0,0.0,0.0,0.7173566878980892,20.43722723881469,0.0095642865658618,0.009039842527274895,0.99,0.0120327248006859
