,anom
1950-02-01,-3.9091297021072404
1950-03-01,-5.843504486741659
1950-04-01,-8.285776088226259
1950-05-01,-10.14867078425067
1950-06-01,-10.874805242667797
1950-07-01,-9.357451341983694
1950-08-01,-4.960969049426851
1950-09-01,1.9972195602214093
1950-10-01,8.941880911480105
1950-11-01,14.972042352542742
1950-12-01,18.91329491236958
1951-01-01,20.08700215220874
1951-02-01,19.660455942813172
1951-03-01,17.32057840894858
1951-04-01,16.411732533816735
1951-05-01,17.95899434815558
1951-06-01,21.466585791571642
1951-07-01,28.66732387766839
1951-08-01,39.35979682472402
1951-09-01,49.818461758668874
1951-10-01,55.58422680096176
1951-11-01,58.94051247440081
1951-12-01,58.68073114011345
1952-01-01,53.78504110359426
1952-02-01,48.94637449885506
1952-03-01,42.54105007661679
1952-04-01,37.35319429769908
1952-05-01,35.70726639554032
1952-06-01,35.14977278899692
1952-07-01,35.28478916780951
1952-08-01,36.65053822151619
1952-09-01,38.475688313313555
1952-10-01,37.75605207681888
1952-11-01,33.61148525221761
1952-12-01,30.2012751390738
1953-01-01,26.280298843762072
1953-02-01,22.111212422266018
1953-03-01,18.844080277211823
1953-04-01,16.43783472555339
1953-05-01,14.036269959344116
1953-06-01,13.662959389658926
1953-07-01,15.635670389473823
1953-08-01,18.621604230626733
1953-09-01,24.73995591499056
1953-10-01,27.86852517727016
1953-11-01,28.362343634473405
1953-12-01,28.635228355658043
1954-01-01,28.214510037921613
1954-02-01,28.422074940230377
1954-03-01,26.599800763849018
1954-04-01,23.879228773014976
1954-05-01,23.043152366601216
1954-06-01,25.72955278117702
1954-07-01,31.11189317891697
1954-08-01,38.17732481780091
1954-09-01,45.236664038284985
1954-10-01,48.64122150654971
1954-11-01,50.83501109607937
1954-12-01,50.336211381482464
1955-01-01,48.42622893373673
1955-02-01,44.59505700227597
1955-03-01,39.770837586259766
1955-04-01,35.150519344808295
1955-05-01,33.49605317528491
1955-06-01,33.340272908825845
1955-07-01,34.58914150997416
1955-08-01,35.33345487062706
