,anom
1950-02-01,-2.9469200286048025
1950-03-01,-4.297777215900169
1950-04-01,-6.145282832574631
1950-05-01,-8.752061842782666
1950-06-01,-11.574752917109294
1950-07-01,-12.644898809616233
1950-08-01,-12.235955504690883
1950-09-01,-8.975472765976251
1950-10-01,-3.004980160269349
1950-11-01,3.379128773804753
1950-12-01,8.64820931774261
1951-01-01,12.333838841369372
1951-02-01,13.167148257845822
1951-03-01,12.788164367342183
1951-04-01,11.574389307641484
1951-05-01,13.290305476488449
1951-06-01,18.172058986873534
1951-07-01,26.389758308436168
1951-08-01,38.014851829581595
1951-09-01,51.13188967324888
1951-10-01,62.08519892030685
1951-11-01,69.31127618864092
1951-12-01,73.8061622968563
1952-01-01,74.13206876303587
1952-02-01,71.99594914512416
1952-03-01,67.99273870536928
1952-04-01,61.968050820435245
1952-05-01,57.353473237206906
1952-06-01,52.6846134651181
1952-07-01,48.41238435606092
1952-08-01,44.88375591562537
1952-09-01,45.04028113348656
1952-10-01,46.185373487757644
1952-11-01,45.044801486129906
1952-12-01,44.253275901583045
1953-01-01,42.98027985742005
1953-02-01,41.103725373538126
1953-03-01,38.88799983177774
1953-04-01,36.448602913769705
1953-05-01,33.324761615944794
1953-06-01,29.404531085426797
1953-07-01,26.601545881168942
1953-08-01,24.10466686078327
1953-09-01,23.20197949520797
1953-10-01,22.289846698876797
1953-11-01,20.794777459210458
1953-12-01,19.499292210582333
1954-01-01,19.540017534956693
1954-02-01,19.706859851945367
1954-03-01,17.807326760724106
1954-04-01,14.687718626361542
1954-05-01,11.899886992245216
1954-06-01,10.276167362903406
1954-07-01,11.27716910305732
1954-08-01,14.0913243841214
1954-09-01,19.34356447013347
1954-10-01,25.292314554446587
1954-11-01,30.673246931258326
1954-12-01,34.7351204117072
1955-01-01,36.726010971460525
1955-02-01,37.20315709273569
1955-03-01,37.02107239794455
1955-04-01,36.814353799628755
1955-05-01,36.73458804806107
1955-06-01,38.05357693508589
1955-07-01,40.528164929964035
1955-08-01,44.57388205021803
1955-09-01,49.29794198440799
1955-10-01,54.32916627410182
1955-11-01,58.5235756819867
1955-12-01,59.891421759100695
1956-01-01,58.84315051007234
1956-02-01,58.596527793213
1956-03-01,56.560936018204636
1956-04-01,52.42148572921633
1956-05-01,48.681424345010505
1956-06-01,45.50718655647018
1956-07-01,41.76317200123293
1956-08-01,39.203761485829844
1956-09-01,37.82818482454787
1956-10-01,36.5259746894769
1956-11-01,35.618694326478824
1956-12-01,34.94613002707552
1957-01-01,33.66146992601846
1957-02-01,31.466670945880598
1957-03-01,30.116064245118448
1957-04-01,28.201997209128464
1957-05-01,24.934244084137422
1957-06-01,22.99199802517677
1957-07-01,21.546236751666495
1957-08-01,20.3193898091755
1957-09-01,18.59416525419172
1957-10-01,17.86543718803282
1957-11-01,17.596171343229248
1957-12-01,17.590437205731902
1958-01-01,16.980391084710714
1958-02-01,15.160937656789667
1958-03-01,13.558884988387772
1958-04-01,10.216174190954046
1958-05-01,6.80910891117118
1958-06-01,5.350747719188051
1958-07-01,6.519125196729598
1958-08-01,12.401614690759557
1958-09-01,20.524539977208942
1958-10-01,29.02139388549728
1958-11-01,37.94338683198654
1958-12-01,45.07828419872555
1959-01-01,49.0154349055555
1959-02-01,50.68170382063135
1959-03-01,50.90177136595108
1959-04-01,50.554238687514
1959-05-01,50.36638087860374
1959-06-01,49.856197721485565
1959-07-01,50.52776619161066
1959-08-01,51.19166075297618
1959-09-01,52.55940639285325
1959-10-01,54.27717735055791
1959-11-01,56.024092373708136
1959-12-01,56.27174491468206
1960-01-01,55.744044603338644
1960-02-01,53.99639353976033
1960-03-01,49.63345476031725
1960-04-01,44.7945606173592
1960-05-01,41.43309680619914
1960-06-01,37.64275489420064
1960-07-01,35.79234755327935
1960-08-01,33.724533763338826
1960-09-01,31.880077738355375
1960-10-01,30.579454447437207
1960-11-01,30.945584616193855
1960-12-01,30.913056499768437
1961-01-01,28.89502876340365
1961-02-01,26.916618698545722
1961-03-01,24.206647220853053
1961-04-01,21.867387093313095
1961-05-01,20.452244045118395
1961-06-01,18.597786635918062
1961-07-01,17.106744804067528
1961-08-01,16.05868146979212
1961-09-01,16.23731354383717
1961-10-01,16.319194528538535
1961-11-01,16.942935872730402
1961-12-01,16.671362951003076
1962-01-01,17.310930966818212
1962-02-01,16.301045098356738
1962-03-01,15.118382727793573
1962-04-01,11.232375313875446
1962-05-01,7.929327956525955
1962-06-01,7.6280612939819585
1962-07-01,11.022870292138096
1962-08-01,19.10061358702603
1962-09-01,30.47409381138426
1962-10-01,42.35065767281934
1962-11-01,52.52453552139004
1962-12-01,59.94936899532633
1963-01-01,62.17958641563355
1963-02-01,62.894285825761216
1963-03-01,63.15981885267481
1963-04-01,62.52579785657954
1963-05-01,61.51357407022781
1963-06-01,59.07790358137094
1963-07-01,58.34139097744574
1963-08-01,56.32343340456683
1963-09-01,55.67549486617891
1963-10-01,56.86427629771245
1963-11-01,57.66285860510214
1963-12-01,56.61101262969954
1964-01-01,54.43998918721261
1964-02-01,52.193562645290285
1964-03-01,48.11568467699678
1964-04-01,44.46074551107762
1964-05-01,43.144403765052736
1964-06-01,40.85897431623826
1964-07-01,37.65661251308527
1964-08-01,34.093497409933974
1964-09-01,31.580379946004655
1964-10-01,30.092084118488923
1964-11-01,28.283741818937735
1964-12-01,27.07138445006528
1965-01-01,26.29679647919013
1965-02-01,24.990778444700883
1965-03-01,24.052291111309202
1965-04-01,22.32902359190815
1965-05-01,20.783896448606082
1965-06-01,18.262343933281375
