,anom
1950-02-01,-4.1337351921316765
1950-03-01,-6.966772846050092
1950-04-01,-8.535367126153956
1950-05-01,-8.400478692480895
1950-06-01,-6.965041632848112
1950-07-01,-4.063884300434436
1950-08-01,0.88211046475292
1950-09-01,6.933052012735178
1950-10-01,11.911922983570236
1950-11-01,15.536002601381574
1950-12-01,17.857747003468372
1951-01-01,18.66562342076367
1951-02-01,18.534899130288625
1951-03-01,18.42486814858452
1951-04-01,19.27182175833317
1951-05-01,23.211994426369568
1951-06-01,32.34979544051152
1951-07-01,44.52719372500567
1951-08-01,56.59998845327528
1951-09-01,65.4017688043351
1951-10-01,69.73004877747601
1951-11-01,69.73916176606501
1951-12-01,65.44303066727433
1952-01-01,57.39906006218603
1952-02-01,49.21055156044761
1952-03-01,43.64204126044066
1952-04-01,39.785287500031856
1952-05-01,38.50824781372225
1952-06-01,39.80933475958632
1952-07-01,42.37600394750846
1952-08-01,44.42846067073908
1952-09-01,44.11166546502989
1952-10-01,41.47350170515824
1952-11-01,37.7579137209832
1952-12-01,35.0001085719395
1953-01-01,32.38893270699728
1953-02-01,29.10499171161191
1953-03-01,26.82756723328946
1953-04-01,25.284736530633072
1953-05-01,24.550852383908808
1953-06-01,25.458287257395508
1953-07-01,27.198706114820656
1953-08-01,29.12023865735739
1953-09-01,31.314045613333818
1953-10-01,33.08421132476236
1953-11-01,33.28657720960477
1953-12-01,31.892356036109312
1954-01-01,30.79468549995737
1954-02-01,29.691658891716727
1954-03-01,28.267213495866084
1954-04-01,26.481174935853915
1954-05-01,24.891534611180564
1954-06-01,25.32700367037006
1954-07-01,27.6320019387262
1954-08-01,31.179578930408834
1954-09-01,35.416539663814845
1954-10-01,37.83509914158182
1954-11-01,38.50874344398433
1954-12-01,38.18248287416164
1955-01-01,36.30921680599484
1955-02-01,33.469344591526514
1955-03-01,30.97631093069822
1955-04-01,28.448668631303917
1955-05-01,26.680003158330194
1955-06-01,27.671140321726977
1955-07-01,31.599582471316015
1955-08-01,35.47708339821786
1955-09-01,38.37201955915027
1955-10-01,40.971244962594284
1955-11-01,42.22873570115035
1955-12-01,41.21134130262134
1956-01-01,38.81383802873889
1956-02-01,36.018770828115024
1956-03-01,32.952876567091465
1956-04-01,29.786993544099243
1956-05-01,27.5532172008223
1956-06-01,27.877976346866117
1956-07-01,32.69583424803097
1956-08-01,39.463796343519306
1956-09-01,45.84958081282789
1956-10-01,50.9508297725152
1956-11-01,53.073798911856336
1956-12-01,52.23225244252053
1957-01-01,49.60269698739261
1957-02-01,46.02680458175593
1957-03-01,42.70002200170243
1957-04-01,40.396076539392425
