,global_transitivity,avelocal_transmissivity,fraction_clusters_size_2,fraction_clusters_size_3,fraction_clusters_size_5,fraction_giant_component,average_path_length,hamming_distance,corrected_hamming_distance,threshold,edge_density
1953-03-01 14:17:30,0.7199295647462525,0.5434034152815758,0.0035828025477707007,0.004777070063694267,0.0015923566878980893,0.09554140127388536,6.647407941764763,0.0,0.0,0.99,0.0026995867862931763
1953-04-01 14:17:30,0.792258847256799,0.5776845693027501,0.0,0.0023885350318471337,0.0023885350318471337,0.10230891719745223,6.861280933161647,0.00173091898829862,0.0014192330814479983,0.99,0.0030112726931437977
1953-05-01 14:17:30,0.8042252667313288,0.5854863428818798,0.0023885350318471337,0.005971337579617835,0.0019904458598726115,0.08200636942675159,5.661998875341169,0.0018250906203786143,0.0012340605793109047,0.99,0.003602302734211508
1953-06-01 14:17:30,0.7711186833255385,0.5871315679143182,0.0015923566878980893,0.004777070063694267,0.0019904458598726115,0.08001592356687898,5.4417873582575504,0.0021247276315422333,0.001642454727859837,0.99,0.0040845756378939035
1953-07-01 14:17:30,0.7718501599319323,0.5973334003235057,0.002786624203821656,0.002786624203821656,0.0035828025477707007,0.10628980891719746,5.482184589052368,0.0024671699300149405,0.0014636237497685344,0.99,0.00508812181814031
1953-08-01 14:17:30,0.766624316592759,0.6024325813865161,0.0023885350318471337,0.002786624203821656,0.0023885350318471337,0.11504777070063694,4.959904051407319,0.0032966412752043874,0.002734465168545026,0.99,0.005650297924799671
1953-09-01 14:17:30,0.7780998084807352,0.6015304170009411,0.0031847133757961785,0.0031847133757961785,0.0035828025477707007,0.11305732484076433,4.360320898068901,0.0035598145231047085,0.002458608872553123,0.99,0.006751503575351256
1953-10-01 14:17:30,0.766795535779415,0.6167466355938559,0.002786624203821656,0.0031847133757961785,0.0023885350318471337,0.11146496815286625,3.665954677691012,0.00404589234121458,0.0025657806289269888,0.99,0.008231615287638848
1953-11-01 14:17:30,0.7607060405599044,0.6445188681773977,0.002786624203821656,0.0015923566878980893,0.002786624203821656,0.12818471337579618,3.4955351928043923,0.004448262041920011,0.0036114979440779044,0.99,0.009068379385480954
1953-12-01 14:17:30,0.7754127852906649,0.6735594897596613,0.0035828025477707007,0.0019904458598726115,0.003980891719745223,0.1337579617834395,3.555871109307947,0.004619800267358654,0.0034028618029713843,0.99,0.010285317849868223
1954-01-01 14:17:30,0.8081742114583456,0.7017735203706784,0.005971337579617835,0.0019904458598726115,0.002786624203821656,0.15047770700636942,4.008013106788684,0.005191488660086702,0.0038734028871690676,0.99,0.011603403622785856
1954-02-01 14:17:30,0.8063149555278826,0.7155106218224115,0.003980891719745223,0.002786624203821656,0.0015923566878980893,0.15445859872611464,3.788719944249828,0.004890266267911635,0.004766289472816423,0.99,0.011727380417881067
1954-03-01 14:17:30,0.7709663666875954,0.7151391087877127,0.0035828025477707007,0.0023885350318471337,0.0007961783439490446,0.16719745222929935,3.753403626797766,0.0057254449847422935,0.005245074538273635,0.99,0.01124700997141241
1954-04-01 14:17:30,0.7780916164950981,0.7310148999214946,0.0015923566878980893,0.0011942675159235668,0.0003980891719745223,0.1962579617834395,4.536754157635842,0.006642746437965944,0.006403036829035048,0.99,0.011007300362481515
1954-05-01 14:17:30,0.78598672673596,0.7551737048583886,0.0011942675159235668,0.0003980891719745223,0.0003980891719745223,0.429140127388535,11.922518372575952,0.006606599750904936,0.00617220535376826,0.99,0.011441694759618188
1954-06-01 14:17:30,0.8117104166748941,0.758460296157862,0.0015923566878980893,0.0007961783439490446,0.0003980891719745223,0.3984872611464968,8.95483253983543,0.006793040557851187,0.004841753608961334,0.99,0.013392981708508042
1954-07-01 14:17:30,0.8030503640192528,0.7502337168536645,0.0,0.0003980891719745223,0.0011942675159235668,0.39888535031847133,12.696960596277362,0.007782635385196854,0.007363777721972366,0.99,0.01381183937173253
1954-08-01 14:17:30,0.7576797183693155,0.7346746954001712,0.0,0.0,0.0003980891719745223,0.5406050955414012,13.008858237857844,0.007847001854261631,0.005972447346325848,0.99,0.011937284863796745
1954-09-01 14:17:30,0.7387949136504323,0.7291631521844582,0.0,0.0,0.0,0.5875796178343949,13.91690762778327,0.007022286652106528,0.005570394721822706,0.99,0.010485392933512925
1954-10-01 14:17:30,0.7525619163331001,0.7154894713553449,0.0003980891719745223,0.0,0.0,0.6954617834394905,17.351755840610224,0.006358963236916802,0.005250781909914846,0.99,0.00937721160651097
1954-11-01 14:17:30,0.7487538022637975,0.6893864008206065,0.0003980891719745223,0.0,0.0,0.7281050955414012,16.8603138977943,0.005636663648101221,0.004701605927549356,0.99,0.008442153885959106
1954-12-01 14:17:30,0.7101678783337722,0.6669287416297762,0.0003980891719745223,0.0,0.0,0.4637738853503185,12.441424034555338,0.005558028749933414,0.0054974671952961116,0.99,0.008381592331321802
1955-01-01 14:17:30,0.7090021393680224,0.6584495233144366,0.0003980891719745223,0.0,0.0,0.6687898089171974,18.27863048611515,0.006567916454225611,0.005568492264608969,0.99,0.009381016520938444
1955-02-01 14:17:30,0.6924903841697947,0.6379965368205986,0.0003980891719745223,0.0,0.0,0.7448248407643312,22.923249790045098,0.007259459651419106,0.007174166153003219,0.99,0.009466310019354333
1955-03-01 14:17:30,0.6921013680116094,0.6401263954362967,0.0019904458598726115,0.0,0.0,0.4753184713375796,16.217301894508356,0.006472793593538748,0.0059064954962496224,0.99,0.008900011922065207
1955-04-01 14:17:30,0.6595454223606882,0.6172603154778672,0.0023885350318471337,0.0,0.0,0.40764331210191085,12.148426543683874,0.005663932201498122,0.005286294444571275,0.99,0.008522374165138359
