time,anom
1950-03-01,1.3295636026292545
1950-04-01,0.9224457659727557
1950-05-01,0.531064029131945
1950-06-01,0.059169068796710654
1950-07-01,-0.5524197678345407
1950-08-01,-1.2250652258446841
1950-09-01,-1.8527582117022081
1950-10-01,-2.3798139649885166
1950-11-01,-2.830867322783398
1950-12-01,-3.238831555338732
1951-01-01,-3.7342504402452334
1951-02-01,-4.281508360644385
1951-03-01,-4.831522154295129
1951-04-01,-5.190772818500281
1951-05-01,-5.297910240377186
1951-06-01,-5.12205790503693
1951-07-01,-4.707001780578984
1951-08-01,-4.158595110568545
1951-09-01,-3.5754047472041144
1951-10-01,-2.9498685889638225
1951-11-01,-2.2118321531281757
1951-12-01,-1.2827285237164894
1952-01-01,-0.37850651968106774
1952-02-01,0.34921699012760143
1952-03-01,0.8247264641282968
1952-04-01,1.1991925022558299
1952-05-01,1.5371276229549966
1952-06-01,1.8038281636569806
1952-07-01,1.9824305094254697
1952-08-01,2.073443340241429
1952-09-01,2.102967358933249
1952-10-01,2.090397831354211
1952-11-01,2.049908706286827
1952-12-01,2.0367095812145557
1953-01-01,1.9643451897136412
1953-02-01,1.8526721110263413
1953-03-01,1.711323092852331
1953-04-01,1.6782498381211362
1953-05-01,1.7486779725806905
1953-06-01,1.8454950833664157
1953-07-01,1.9053641939913935
1953-08-01,1.904857526514076
1953-09-01,1.8555045994395154
1953-10-01,1.757079361320913
1953-11-01,1.5985671005694921
1953-12-01,1.4405376492900253
1954-01-01,1.225140015436099
1954-02-01,0.9898165464780616
1954-03-01,0.7117309227525924
1954-04-01,0.46399400787622963
1954-05-01,0.2116437983832533
1954-06-01,-0.0536315827053914
1954-07-01,-0.300076387456438
1954-08-01,-0.4894071193762552
1954-09-01,-0.6440337861790807
1954-10-01,-0.8192041897543175
1954-11-01,-1.0590963063298335
1954-12-01,-1.3477658898822291
1955-01-01,-1.7834095477922116
1955-02-01,-2.3050521719134003
1955-03-01,-2.8537952769875083
1955-04-01,-3.2389340431800826
1955-05-01,-3.4405603693574833
1955-06-01,-3.480487671624202
1955-07-01,-3.4363279492404466
1955-08-01,-3.362119369026343
1955-09-01,-3.2495156955067173
1955-10-01,-3.0145267162503138
1955-11-01,-2.6122983701245084
1955-12-01,-2.025615347915732
1956-01-01,-1.4099552322379445
1956-02-01,-0.8150200593483122
1956-03-01,-0.28695244453521696
1956-04-01,0.23652087579790404
1956-05-01,0.7262599084789679
1956-06-01,1.10594574322151
1956-07-01,1.3686247077060283
1956-08-01,1.534305130384207
1956-09-01,1.6453164605213797
1956-10-01,1.7222669577518417
1956-11-01,1.7665895826741103
1956-12-01,1.8228054049526392
1957-01-01,1.8018795500692388
1957-02-01,1.7305261527987572
1957-03-01,1.6252996714234698
1957-04-01,1.620324866813282
1957-05-01,1.708172981135031
1957-06-01,1.8182933053342996
1957-07-01,1.893554944957554
1957-08-01,1.9003895264828923
1957-09-01,1.8355332257742656
1957-10-01,1.713167961351613
1957-11-01,1.5558323201804996
1957-12-01,1.4255644846288185
1958-01-01,1.2493371010429613
1958-02-01,1.0503714561457116
1958-03-01,0.800240670169225
1958-04-01,0.5577167783346523
1958-05-01,0.27168896284844735
1958-06-01,-0.06961343287424053
1958-07-01,-0.41537777549569316
1958-08-01,-0.6839652206482754
1958-09-01,-0.8686844958787686
1958-10-01,-1.0338383024046394
1958-11-01,-1.2371825222763515
1958-12-01,-1.4481475082176527
1959-01-01,-1.7490929672623932
1959-02-01,-2.1193762748289515
1959-03-01,-2.5459778864001876
1959-04-01,-2.84529340126714
1959-05-01,-2.9935991153452597
1959-06-01,-3.007469613252637
1959-07-01,-2.918830650604793
1959-08-01,-2.742399078474655
1959-09-01,-2.498809574238377
1959-10-01,-2.2023382282629194
1959-11-01,-1.826885721517461
1959-12-01,-1.2764175239621665
1960-01-01,-0.6713800557212591
1960-02-01,-0.10340542585212731
1960-03-01,0.33301283442013485
1960-04-01,0.7367087539413101
1960-05-01,1.1380897284624407
1960-06-01,1.4790284367235802
1960-07-01,1.7293163593652732
1960-08-01,1.8790806863496705
1960-09-01,1.956161245793755
1960-10-01,1.9861514398520381
1960-11-01,1.9832308833977603
1960-12-01,1.9962545977053654
1961-01-01,1.9317311024660597
1961-02-01,1.814598916503255
1961-03-01,1.661525292180971
1961-04-01,1.613014804456012
1961-05-01,1.669461741867116
1961-06-01,1.766024775302969
1961-07-01,1.8361910911391928
1961-08-01,1.8368729584067427
1961-09-01,1.769926519945443
1961-10-01,1.637609738989454
1961-11-01,1.429552613543206
1961-12-01,1.2140006689127034
1962-01-01,0.9630108875398994
1962-02-01,0.7169921259307941
1962-03-01,0.4192956235266898
1962-04-01,0.10026065802065176
1962-05-01,-0.26971473961793296
1962-06-01,-0.6610780388493586
1962-07-01,-1.0053987957291912
1962-08-01,-1.2247881263692062
1962-09-01,-1.3328183265085205
1962-10-01,-1.395825696432072
1962-11-01,-1.471965797425245
1962-12-01,-1.541767798844661
1963-01-01,-1.705074832889571
1963-02-01,-1.9369551083614454
1963-03-01,-2.2204467972489446
1963-04-01,-2.4185115928810297
1963-05-01,-2.5378367307116236
1963-06-01,-2.583975173177187
1963-07-01,-2.5601086547752723
1963-08-01,-2.491165518387207
1963-09-01,-2.3932694392306773
1963-10-01,-2.2279354824094226
1963-11-01,-1.9408176995157238
1963-12-01,-1.4785799126826795
1964-01-01,-0.9788931773220947
1964-02-01,-0.4912305082204753
