,global_transitivity,avelocal_transmissivity,fraction_clusters_size_2,fraction_clusters_size_3,fraction_clusters_size_5,fraction_giant_component,average_path_length,hamming_distance,corrected_hamming_distance,threshold,edge_density
1951-12-01,0.5880421636628202,0.6523219675755005,0.0,0.0,0.0,0.9570063694267515,8.27999579423866,0.0,0.0,0.97,0.015624246944019564
1952-01-01,0.6016725337412453,0.6631205503386601,0.0,0.0,0.0,0.9363057324840764,7.867777814694861,0.009298576708343163,0.008496373916550616,0.97,0.014822044152227015
1952-02-01,0.6266592877393297,0.6799130548413148,0.0,0.0,0.0,0.9378980891719745,8.142449562583247,0.008398397370043147,0.0069109929051028975,0.97,0.016309448617167266
1952-03-01,0.6598723712828313,0.702905977408797,0.0,0.0,0.0,0.6464968152866242,6.586569093476306,0.009132111702141153,0.00639479284777552,0.97,0.0190467674715329
1952-04-01,0.6630341135398707,0.7016734108052363,0.0,0.0,0.0,0.6671974522292994,7.0692476664308375,0.00977292270696832,0.008786815717847838,0.97,0.02003287446065338
1952-05-01,0.6589738953264268,0.6902059441281461,0.0,0.0,0.0,0.6620222929936306,7.193172857571166,0.009632140873151764,0.008781742498611207,0.97,0.019182476086112826
1952-06-01,0.6787292268044492,0.6862769077138071,0.0,0.0,0.0,0.9948248407643312,10.161492748761825,0.009082013662179405,0.008281396251398307,0.97,0.018381858675331725
1952-07-01,0.7038450886699114,0.6877231676297022,0.0,0.0,0.0,0.9792993630573248,8.743234742158066,0.009024305793362707,0.008794425546702789,0.97,0.018611738921991645
1952-08-01,0.7001871591308806,0.6911845356303918,0.0,0.0,0.0,0.9741242038216561,8.666286498102998,0.009950485380250465,0.009739946781930207,0.97,0.018822277520311903
1952-09-01,0.673630013731262,0.6915037408616101,0.0,0.0,0.0,0.9689490445859873,8.70123273257916,0.011158862787175917,0.010409611721165724,0.97,0.01807302645430171
1952-10-01,0.6470560760055157,0.6866653331360008,0.0,0.0,0.0,0.9689490445859873,8.359421261438616,0.011522549191202023,0.009947948770632148,0.97,0.016498426033731833
1952-11-01,0.6624331465710851,0.6877566549526597,0.0,0.0,0.0,0.9534235668789809,8.336585131165453,0.011272376067595574,0.010643613958455408,0.97,0.01586966392459167
1952-12-01,0.691125529596464,0.7010043344336692,0.0,0.0,0.0,0.9223726114649682,8.509323316388167,0.010779956725439912,0.01074571249559264,0.97,0.0158354196947444
1953-01-01,0.68085811999274,0.7074180887338746,0.0,0.0,0.0,0.927547770700637,10.186530306883112,0.01096069016074495,0.010486978314524373,0.97,0.01536170784852382
1953-02-01,0.6499633945723876,0.7107336439491586,0.0,0.0,0.0,0.6878980891719745,7.809485522442231,0.01021778061878055,0.008786815717847838,0.97,0.01393074294759111
1953-03-01,0.6371532059306733,0.704649374328583,0.0,0.0,0.0,0.6811305732484076,7.766574468612037,0.008840084519832482,0.007398656104224216,0.97,0.012489314531982841
1953-04-01,0.6880288952222864,0.7262713879475129,0.0,0.0,0.0,0.6755573248407644,8.975125252643624,0.007872685026647085,0.006293328463042866,0.97,0.010909957968378625
1953-05-01,0.7717118407883536,0.7477752375008471,0.0,0.0,0.0,0.6592356687898089,14.054466932636414,0.00669411278273685,0.006406841743462523,0.97,0.010622686929104298
1953-06-01,0.783573806185236,0.7503080976631088,0.0,0.0,0.0,0.6803343949044586,14.289809824982646,0.006344377731611482,0.005965471669875478,0.97,0.011001592990840303
1953-07-01,0.7802300675064886,0.747556177880716,0.0,0.0,0.0,0.4160031847133758,9.598306271704052,0.006882456046896838,0.005822153226440604,0.97,0.012061895811296538
1953-08-01,0.8013783025851613,0.7456750664385459,0.0003980891719745223,0.0,0.0,0.2070063694267516,5.678738989518806,0.0075514868337277765,0.006096741217623349,0.97,0.013516641427400965
1953-09-01,0.8350505437232538,0.7609729884028344,0.0003980891719745223,0.0003980891719745223,0.0,0.21218152866242038,5.355138066324685,0.006919553962564716,0.006482940032012013,0.97,0.013953255357953664
1953-10-01,0.813705663951307,0.7649140758625916,0.0,0.0,0.0,0.39331210191082805,7.952365248683154,0.006630380466076651,0.006302840749111553,0.97,0.013625715640988568
1953-11-01,0.7902901859551845,0.7622115443872624,0.0,0.0,0.0,0.3519108280254777,6.908558681825344,0.0072480449081366825,0.007150702514033793,0.97,0.013528373246885678
1953-12-01,0.7967224751681807,0.7703805303705183,0.0,0.0,0.0,0.45302547770700635,8.524306525558686,0.007560999119796462,0.006612307122546147,0.97,0.014477065244135993
1954-01-01,0.8077839840305316,0.7662020448427179,0.0,0.0003980891719745223,0.0,0.4729299363057325,7.6132092851879145,0.008029320670578119,0.0070784091399117765,0.97,0.015427976774802335
1954-02-01,0.7735082008522691,0.7516989434276532,0.0003980891719745223,0.0,0.0,0.5155254777070064,7.7353584819037415,0.008397446141436279,0.007845733549452474,0.97,0.01597968936678614
1954-03-01,0.7634081212499693,0.7506819553858144,0.0,0.0,0.0,0.5513535031847133,7.269701596033497,0.010403270197119934,0.007670707485788644,0.97,0.01871225207811743
1954-04-01,0.7358061751260865,0.7401193566104924,0.0,0.0,0.0,0.589171974522293,6.239940781070258,0.013716716511045666,0.01074000512395143,0.97,0.02168896346521167
1954-05-01,0.734386189016367,0.7412739655029036,0.0,0.0,0.0,0.7468152866242038,7.139533201390699,0.018108221912755847,0.015914054592912206,0.97,0.02388313078505531
1954-06-01,0.7409950015154663,0.7380345916553771,0.0,0.0,0.0,0.7687101910828026,7.093866133615602,0.0178700976848364,0.01568258896524084,0.97,0.026070639504650873
