,anom
1950-02-01,-3.5750177394270737
1950-03-01,-5.461710624958888
1950-04-01,-8.223578366352406
1950-05-01,-11.159391078309982
1950-06-01,-12.720910218994264
1950-07-01,-11.48087132853713
1950-08-01,-7.584002177556568
1950-09-01,-1.6790412477097236
1950-10-01,4.029792722582176
1950-11-01,8.462212534717978
1950-12-01,11.788597498675347
1951-01-01,12.687224801017932
1951-02-01,12.611120187684422
1951-03-01,10.969350674969597
1951-04-01,10.935131391248769
1951-05-01,13.019367407150714
1951-06-01,14.842758728034072
1951-07-01,18.571487211696763
1951-08-01,24.971763874072746
1951-09-01,32.14173293171811
1951-10-01,36.792936178346096
1951-11-01,39.27445022573465
1951-12-01,40.323891655292215
1952-01-01,37.87450715058666
1952-02-01,35.51115495043593
1952-03-01,31.67165686038534
1952-04-01,27.369720314017034
1952-05-01,25.398545547827165
1952-06-01,24.54278124894262
1952-07-01,23.262065426153143
1952-08-01,24.040863159973938
1952-09-01,27.788587480156863
1952-10-01,29.955686151170518
1952-11-01,28.13493125758075
1952-12-01,26.65080049350164
1953-01-01,24.81907152115364
1953-02-01,21.829478624871793
1953-03-01,18.966893771891616
1953-04-01,16.76395598436689
1953-05-01,13.318839808973859
1953-06-01,12.699517694683864
1953-07-01,13.661699057972788
1953-08-01,15.4699851146632
1953-09-01,21.27528974834732
1953-10-01,25.310232396299945
1953-11-01,24.87207529670194
1953-12-01,24.49446399493888
1954-01-01,24.421243528178113
1954-02-01,24.326315924605026
1954-03-01,21.71348038975562
1954-04-01,19.16702506575527
1954-05-01,18.189591013553205
1954-06-01,18.713132252339825
1954-07-01,21.29600662911491
1954-08-01,24.449382803302637
1954-09-01,28.754301741593796
1954-10-01,31.685334415848953
1954-11-01,32.64028757482294
1954-12-01,30.74090927611621
1955-01-01,29.82693353806146
1955-02-01,27.736637059062023
1955-03-01,24.86868888176623
1955-04-01,21.03749964431628
1955-05-01,19.138735681813433
1955-06-01,18.310266295679853
1955-07-01,19.310498537969774
1955-08-01,21.33679692947343
1955-09-01,23.005511339156136
1955-10-01,25.267079820204707
1955-11-01,25.652025897920794
1955-12-01,23.584798827629925
1956-01-01,20.943693873327362
1956-02-01,21.031192627109927
1956-03-01,19.40158070240744
1956-04-01,15.601291213157658
1956-05-01,14.553269859532952
1956-06-01,14.49038708257428
1956-07-01,14.723319468904338
1956-08-01,17.225736411393676
1956-09-01,18.974733994032697
1956-10-01,21.097177001181034
1956-11-01,21.58718953420525
1956-12-01,21.359734039311768
1957-01-01,18.6300908092694
1957-02-01,17.9327231040271
1957-03-01,16.960331708603587
1957-04-01,14.547947139943046
1957-05-01,11.388070179227425
1957-06-01,11.155889539502153
1957-07-01,13.394816307746236
1957-08-01,15.256675076893618
1957-09-01,18.70688323929966
1957-10-01,21.814516659877096
1957-11-01,23.611536822835095
1957-12-01,24.34724890544841
1958-01-01,23.61902628706363
1958-02-01,21.69939208750986
1958-03-01,20.547746015088673
1958-04-01,18.987408352453816
1958-05-01,17.434331198931446
1958-06-01,16.62478705084409
1958-07-01,18.996237987399933
1958-08-01,23.24700603193906
1958-09-01,25.817680661094588
1958-10-01,28.331682388295654
1958-11-01,31.949478206507692
1958-12-01,32.971242926535794
1959-01-01,32.37036168492448
1959-02-01,30.106720321851924
1959-03-01,28.020529627971474
1959-04-01,25.808136515019523
1959-05-01,22.338363691556992
1959-06-01,20.708427817175075
1959-07-01,20.82064175305575
1959-08-01,22.425940040451653
1959-09-01,23.680803279663568
1959-10-01,24.43297097472123
1959-11-01,25.819685844378206
1959-12-01,25.161274293920993
1960-01-01,25.046217037488216
1960-02-01,23.424994723697356
1960-03-01,19.98153461598649
1960-04-01,17.120372022922325
1960-05-01,14.488020857841384
1960-06-01,12.15237831465169
1960-07-01,12.17904233782731
1960-08-01,14.262753603103787
1960-09-01,16.406620444925835
1960-10-01,19.102867604403382
1960-11-01,22.582804676646905
1960-12-01,23.163257809816283
1961-01-01,21.35546917593842
1961-02-01,19.35433190870012
1961-03-01,15.874656102265085
1961-04-01,13.278434126200466
1961-05-01,11.746295677096585
1961-06-01,11.479083176687583
1961-07-01,12.59861321603707
1961-08-01,16.347561726614572
1961-09-01,20.376924934846297
1961-10-01,23.61792054694969
1961-11-01,26.093895876426586
1961-12-01,27.574504280525073
1962-01-01,27.1205231013065
1962-02-01,24.99844822156456
1962-03-01,23.910168587352494
1962-04-01,19.492828352319695
1962-05-01,17.161617617709485
1962-06-01,16.576986308438567
1962-07-01,17.909606352879113
1962-08-01,21.439599780161533
1962-09-01,27.108693638567555
1962-10-01,31.140750250844118
1962-11-01,34.140305047422956
1962-12-01,34.78979628999617
1963-01-01,32.25291078066566
1963-02-01,31.243841431625945
1963-03-01,29.786690183587766
1963-04-01,27.13056646095695
1963-05-01,24.267080625718844
1963-06-01,22.863098720609397
1963-07-01,24.666404737557524
1963-08-01,25.28578800351431
1963-09-01,28.04089427777564
1963-10-01,30.89711196299717
1963-11-01,32.24296745238556
1963-12-01,31.68633373321911
1964-01-01,29.785913548528413
1964-02-01,28.03938712395337
1964-03-01,25.12125623854564
1964-04-01,23.538450317824672
1964-05-01,22.39139428329723
1964-06-01,21.29586639582675
1964-07-01,21.309267699989245
1964-08-01,21.728806156756253
1964-09-01,23.969105046553373
1964-10-01,25.92865584619472
1964-11-01,26.657185325912902
1964-12-01,25.098729404088132
1965-01-01,23.789364413083614
1965-02-01,22.161200733684563
1965-03-01,20.292517823716917
1965-04-01,18.51417047031902
1965-05-01,16.83444617161952
1965-06-01,16.067063701155632
1965-07-01,16.039230606237872
1965-08-01,18.112866680132125
1965-09-01,20.97754404732511
1965-10-01,22.1664448850307
1965-11-01,22.8870199847324
1965-12-01,23.878368147691504
1966-01-01,22.16134997345001
1966-02-01,20.443524866558857
1966-03-01,19.132311074370644
1966-04-01,18.33911564844925
1966-05-01,16.859214351927864
1966-06-01,16.25613934580945
1966-07-01,17.403823647994372
1966-08-01,20.43320788840828
1966-09-01,22.82286381513579
1966-10-01,24.752413691762033
1966-11-01,26.765354772498487
1966-12-01,29.409324279595612
1967-01-01,28.90537265746354
1967-02-01,25.95740762452434
1967-03-01,24.790833780606963
1967-04-01,24.16523342187021
1967-05-01,22.670416897373567
1967-06-01,20.806638225890502
1967-07-01,21.069590861530877
1967-08-01,23.18050230354768
1967-09-01,24.272902878891646
1967-10-01,24.808130604491396
1967-11-01,27.153224920367823
1967-12-01,26.24618282056017
1968-01-01,23.914294929030643
1968-02-01,22.288334590794353
1968-03-01,20.360243340820286
1968-04-01,18.19847704826774
1968-05-01,16.533984009900653
1968-06-01,16.219369694586547
1968-07-01,17.150399013385144
1968-08-01,17.850976068040932
1968-09-01,20.700188765224638
1968-10-01,23.610008651797138
1968-11-01,26.701488211286765
1968-12-01,27.2326255589001
1969-01-01,25.159012261481347
1969-02-01,22.44561418505101
1969-03-01,21.4363925141916
1969-04-01,19.405480008636005
1969-05-01,16.502294298880425
1969-06-01,15.324747812533666
1969-07-01,15.722476370478732
1969-08-01,17.016210604687874
1969-09-01,17.455324601800744
1969-10-01,21.154798960097853
1969-11-01,24.377831847619415
1969-12-01,24.53244721476309
1970-01-01,23.428886076035507
1970-02-01,21.966621271113734
1970-03-01,20.530688533075658
1970-04-01,18.578110644462548
1970-05-01,16.621827749812407
1970-06-01,16.299859204257206
1970-07-01,16.66072734624771
1970-08-01,19.525630457533122
1970-09-01,22.252048138785195
1970-10-01,24.424477170409265
1970-11-01,26.353451181389406
1970-12-01,26.77920925810786
1971-01-01,24.99501134668374
1971-02-01,24.02853480588078
1971-03-01,21.96827796795002
1971-04-01,19.546295464119925
1971-05-01,18.645718640351884
1971-06-01,16.524124434672554
1971-07-01,16.195319753083748
1971-08-01,17.106155715078305
1971-09-01,18.700783002540067
1971-10-01,22.0267211783563
1971-11-01,25.17480350431202
1971-12-01,26.17882909435274
1972-01-01,25.67760650494951
1972-02-01,23.660656428965204
1972-03-01,21.30087653636216
1972-04-01,18.621205748997813
1972-05-01,17.073169973889616
1972-06-01,16.93087776098474
1972-07-01,16.42073584659468
1972-08-01,18.07745691618205
1972-09-01,20.85590757217639
1972-10-01,22.40355542515868
1972-11-01,23.71275479444431
1972-12-01,24.39038039720826
1973-01-01,23.706075466835934
1973-02-01,22.259450308138774
1973-03-01,20.354988292666256
