,global_transitivity,avelocal_transmissivity,fraction_clusters_size_2,fraction_clusters_size_3,fraction_clusters_size_5,fraction_giant_component,average_path_length,hamming_distance,corrected_hamming_distance,threshold,edge_density
1953-03-01 14:17:30,0.7499555550288003,0.5960572477656843,0.0015923566878980893,0.0007961783439490446,0.0007961783439490446,0.12460191082802548,4.966675354321509,0.0,0.0,0.99,0.0043122363511377965
1953-04-01 14:17:30,0.7356117254845118,0.6143631002111076,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.12340764331210191,4.024340409658166,0.0030226874364262216,0.0022157285015993325,0.99,0.005119195285964686
1953-05-01 14:17:30,0.6753343919868076,0.6221110096018961,0.0003980891719745223,0.0003980891719745223,0.0011942675159235668,0.13455414012738853,3.8036992198009147,0.004741557529037838,0.0027801241416747203,0.99,0.007080628673327804
1953-06-01 14:17:30,0.7420924400659893,0.6468022282633941,0.0003980891719745223,0.0,0.0031847133757961785,0.12261146496815287,3.6525983702486786,0.005612248780524926,0.005608443866097452,0.99,0.007084433587755279
1953-07-01 14:17:30,0.7452725405161085,0.674804427401419,0.0007961783439490446,0.0007961783439490446,0.0019904458598726115,0.12261146496815287,4.2305561999768,0.004817655817587329,0.004780240825717163,0.99,0.007121848579625444
1953-08-01 14:17:30,0.7745375202674284,0.7004538069149349,0.0011942675159235668,0.0007961783439490446,0.0019904458598726115,0.12221337579617834,3.8582091743119267,0.0047811920543240315,0.0036787180989632877,0.99,0.008224322534986188
1953-09-01 14:17:30,0.7996220363888283,0.7161489655404274,0.002786624203821656,0.0015923566878980893,0.0015923566878980893,0.11464968152866242,3.5697173270577935,0.005445466698120626,0.0038664272107186977,0.99,0.009803362022388117
1953-10-01 14:17:30,0.8026087998956339,0.7185341073518711,0.0023885350318471337,0.0,0.0011942675159235668,0.14968152866242038,4.49092338399438,0.006019057548062411,0.005763177052814749,0.99,0.010059242517635777
1953-11-01 14:17:30,0.7927833962494686,0.7249735347166271,0.002786624203821656,0.0003980891719745223,0.0011942675159235668,0.15445859872611464,4.065709955568943,0.005975935184551032,0.00592932498281447,0.99,0.010105852719372341
1953-12-01 14:17:30,0.7809776619146045,0.7345847308299229,0.0015923566878980893,0.0,0.0007961783439490446,0.1803343949044586,4.817074569351102,0.006404622210046496,0.005559614130944862,0.99,0.010950860798473976
1954-01-01 14:17:30,0.7387193507669993,0.7275386179177727,0.0011942675159235668,0.0003980891719745223,0.0007961783439490446,0.19864649681528662,4.9670342338331395,0.006778772128748158,0.006508306128195177,0.99,0.011221326799026956
1954-02-01 14:17:30,0.7161163931998172,0.7191557469946908,0.0007961783439490446,0.0,0.0015923566878980893,0.20501592356687898,4.852031421178993,0.007516291375273636,0.00673533268903449,0.99,0.012002285485266103
1954-03-01 14:17:30,0.7274841081999918,0.7147941178376618,0.0003980891719745223,0.0,0.0003980891719745223,0.23686305732484075,6.53174571019765,0.009039208374870315,0.007133580399110158,0.99,0.013907913461026263
1954-04-01 14:17:30,0.7344342207915044,0.7095737050156028,0.0,0.0,0.0011942675159235668,0.47571656050955413,11.981957943079626,0.010784078716069675,0.010184487617540148,0.99,0.01450750455955579
1954-05-01 14:17:30,0.7351544733349663,0.7087373678897649,0.0003980891719745223,0.0,0.0,0.43869426751592355,9.814173534159455,0.010404221425726803,0.009290966879488214,0.99,0.013394250013317201
1954-06-01 14:17:30,0.7649032280825246,0.7207851591813981,0.0003980891719745223,0.0,0.0003980891719745223,0.3785828025477707,11.263007896082984,0.009617238291644153,0.009192039104373877,0.99,0.012969050826046923
1954-07-01 14:17:30,0.7623639340846621,0.7156519842068649,0.0003980891719745223,0.0003980891719745223,0.0,0.4892515923566879,14.052441643815266,0.00877254728874481,0.007789293985444934,0.99,0.011985797522747046
1954-08-01 14:17:30,0.7048098011860165,0.6921611779105137,0.0,0.0,0.0,0.39012738853503187,10.885047430649404,0.007894246208402773,0.006085326474340925,0.99,0.0101768777886852
1954-09-01 14:17:30,0.7082640096139262,0.6851215884993684,0.0003980891719745223,0.0,0.0003980891719745223,0.428343949044586,10.486919611737179,0.007083482359148409,0.006744844975103177,0.99,0.009838240404639965
1954-10-01 14:17:30,0.7443139926774774,0.6779347356471985,0.0003980891719745223,0.0,0.0,0.40923566878980894,11.281984713206038,0.007030530633366056,0.0069331882392631656,0.99,0.009935582798742857
1954-11-01 14:17:30,0.7128113392146458,0.6604474059086082,0.0,0.0,0.0,0.40804140127388533,10.002557504045845,0.007066360244224774,0.0068596265603319915,0.99,0.009728849114850073
1954-12-01 14:17:30,0.6976601415984053,0.6448035143662916,0.0003980891719745223,0.0,0.0,0.4112261146496815,11.150379229258073,0.00734728975945331,0.0072369472410565485,0.99,0.009839191633246836
1955-01-01 14:17:30,0.6821140477737997,0.6324087462489768,0.0003980891719745223,0.0,0.0,0.35429936305732485,11.733106206358903,0.007593340892429996,0.007292118500254929,0.99,0.009537969241071769
1955-02-01 14:17:30,0.6889230506715426,0.6424550513294652,0.0,0.0,0.0,0.3288216560509554,9.42052919497635,0.006650673343023182,0.006459476393042587,0.99,0.009346772291091173
1955-03-01 14:17:30,0.6872372677767586,0.6429198180132331,0.0015923566878980893,0.0,0.0,0.3519108280254777,9.797553615769182,0.005540906635009778,0.005246342843082792,0.99,0.009641336083018159
1955-04-01 14:17:30,0.6788059633411131,0.6383909831893265,0.0011942675159235668,0.0,0.0003980891719745223,0.3176751592356688,9.126994545039471,0.005128390495831082,0.004863314790717024,0.99,0.009376260377904101
