,global_transitivity,avelocal_transmissivity,fraction_clusters_size_2,fraction_clusters_size_3,fraction_clusters_size_5,fraction_giant_component,average_path_length,hamming_distance,corrected_hamming_distance,threshold,edge_density
1953-03-01 14:17:30,0.7053716661561283,0.6735902004339954,0.0,0.0,0.0,0.6441082802547771,16.834208600904265,0.0,0.0,0.99,0.009712044076128728
1953-04-01 14:17:30,0.7234034892416917,0.6885786636167192,0.0,0.0,0.0,0.46337579617834396,10.304675872182466,0.005382685610067296,0.004505652834534418,0.99,0.010589076851661607
1953-05-01 14:17:30,0.7172324485816921,0.6752130253189316,0.0,0.0,0.0,0.43988853503184716,9.515966326610478,0.006800650386706136,0.006572355521057665,0.99,0.010817371717310079
1953-06-01 14:17:30,0.676766108168653,0.6628154769801016,0.0,0.0,0.0,0.4315286624203822,8.953492060146361,0.007655170751876457,0.007287679433422876,0.99,0.01118486303576366
1953-07-01 14:17:30,0.6782627329372679,0.6747906938459102,0.0,0.0,0.0,0.40326433121019106,8.349117591286854,0.008589911396226032,0.0079237342952157,0.99,0.011851040136773992
1953-08-01 14:17:30,0.7124221819083542,0.6889310487269029,0.0,0.0,0.0,0.4267515923566879,9.370380359556417,0.008483056716054456,0.00793768564811644,0.99,0.012396411204712006
1953-09-01 14:17:30,0.7226909446122665,0.6917483622685501,0.0,0.0,0.0003980891719745223,0.4355095541401274,9.768646905111874,0.008859426168172145,0.008044857404490307,0.99,0.013210979968393845
1953-10-01 14:17:30,0.7050925508210052,0.6850764234914489,0.0,0.0,0.0,0.4171974522292994,8.635713779430711,0.009950485380250465,0.008921890180023184,0.99,0.014239575168621125
1953-11-01 14:17:30,0.7238883137026678,0.6985685476376541,0.0,0.0,0.0,0.3873407643312102,7.651569785906495,0.010306244879219334,0.00925862510685468,0.99,0.015287194940985778
1953-12-01 14:17:30,0.735240620781061,0.6900099124479175,0.0,0.0,0.0,0.46496815286624205,10.187669474439648,0.011235595228129986,0.010063998660670122,0.99,0.016458791508445644
1954-01-01 14:17:30,0.7210798966597548,0.6740344716243549,0.0,0.0,0.0,0.4593949044585987,8.493495952996335,0.012517851390188902,0.011047569040172286,0.99,0.017929073858462256
1954-02-01 14:17:30,0.7204802672189224,0.6915367372279333,0.0,0.0,0.0,0.27985668789808915,5.408491580219915,0.014843288257780416,0.012090115593300307,0.99,0.020682246522942364
1954-03-01 14:17:30,0.7166774442760881,0.689981423084168,0.0,0.0,0.0,0.27985668789808915,5.0322614942566455,0.017622144094645978,0.014963460138448154,0.99,0.023340930479140192
1954-04-01 14:17:30,0.7091948899025283,0.6818240793936006,0.0,0.0,0.0,0.2854299363057325,4.810108339196411,0.017639266209569612,0.01690523480126932,0.99,0.022606899070839896
1954-05-01 14:17:30,0.7025202458483722,0.6736778341106358,0.0,0.0,0.0,0.2854299363057325,4.786243319694307,0.016021543425488362,0.013941206462266664,0.99,0.0205265621076182
1954-06-01 14:17:30,0.6910893971428528,0.6720787566829876,0.0,0.0,0.0,0.2854299363057325,4.860048075701171,0.014599139582017468,0.012240409713185551,0.99,0.018167832238786284
