time,anom
1950-03-01,1.235300171493788
1950-04-01,0.8489122574425233
1950-05-01,0.43613124151445365
1950-06-01,0.047878619267847235
1950-07-01,-0.2789255945518292
1950-08-01,-0.5286382702807065
1950-09-01,-0.7401186422650218
1950-10-01,-0.9542651069657649
1950-11-01,-1.2155083251171632
1950-12-01,-1.5295277921734964
1951-01-01,-1.9130378689466003
1951-02-01,-2.3358899673777755
1951-03-01,-2.7420547746483863
1951-04-01,-3.0431092927831336
1951-05-01,-3.2191915607612223
1951-06-01,-3.263609133340682
1951-07-01,-3.172552754501242
1951-08-01,-2.9039455914977546
1951-09-01,-2.5112492459157836
1951-10-01,-2.0518865308823884
1951-11-01,-1.574575199548227
1951-12-01,-1.101026124016985
1952-01-01,-0.6724893535035777
1952-02-01,-0.34020923197295144
1952-03-01,-0.1111745014096878
1952-04-01,0.043606086720045546
1952-05-01,0.15930084137239695
1952-06-01,0.2502707591026668
1952-07-01,0.33160096929401917
1952-08-01,0.4575683232596302
1952-09-01,0.6326940425215
1952-10-01,0.7964917268592515
1952-11-01,0.8781440702906652
1952-12-01,0.872635031355312
1953-01-01,0.8115159953635344
1953-02-01,0.7237345233110908
1953-03-01,0.6189318270682023
1953-04-01,0.4910502806890733
1953-05-01,0.3576513962612052
1953-06-01,0.22133762528326884
1953-07-01,0.10841530798687415
1953-08-01,0.07661057645699525
1953-09-01,0.1147107396983742
1953-10-01,0.16416227005343131
1953-11-01,0.1366186279966565
1953-12-01,0.05016929545595398
1954-01-01,-0.04050780745782371
1954-02-01,-0.159493206865438
1954-03-01,-0.3411633187439307
1954-04-01,-0.5665269223984323
1954-05-01,-0.7735392936894078
1954-06-01,-0.8977565981574642
1954-07-01,-0.9324605796677012
1954-08-01,-0.8728092306043287
1954-09-01,-0.7434000983788884
1954-10-01,-0.5738970646900595
1954-11-01,-0.4163556166716648
1954-12-01,-0.2809113126893064
1955-01-01,-0.1682035232837992
1955-02-01,-0.082402160112089
1955-03-01,-0.030520387063170062
1955-04-01,-0.015908622825724212
1955-05-01,-0.009535019777364559
1955-06-01,0.030735158460367746
1955-07-01,0.11415873569968109
1955-08-01,0.23275371718411483
1955-09-01,0.3674158931591111
1955-10-01,0.4955498147467819
1955-11-01,0.5814239304307343
1955-12-01,0.5921495249081339
1956-01-01,0.5638381697646734
1956-02-01,0.5250275047542073
1956-03-01,0.48271335259443876
1956-04-01,0.4512742088021244
1956-05-01,0.44384223930331385
1956-06-01,0.49210379616441813
1956-07-01,0.5710801003270068
1956-08-01,0.6771576101351412
1956-09-01,0.7778962641095184
1956-10-01,0.8454857542863685
1956-11-01,0.8470123591633865
1956-12-01,0.7695193946420306
1957-01-01,0.6493990208128686
1957-02-01,0.5214632572902739
1957-03-01,0.4006515114595904
1957-04-01,0.24311929550469577
1957-05-01,0.08236320866252574
1957-06-01,-0.029590573782270962
1957-07-01,-0.08970149914929
1957-08-01,-0.11904635134178321
1957-09-01,-0.1493344869775015
1957-10-01,-0.16419305383247362
1957-11-01,-0.18962277178535084
1957-12-01,-0.24864351147759933
1958-01-01,-0.345749394291514
1958-02-01,-0.4711210567423407
1958-03-01,-0.6356326250859196
1958-04-01,-0.8494471331475791
1958-05-01,-1.096729883501799
1958-06-01,-1.279457553432432
1958-07-01,-1.322046106500424
1958-08-01,-1.2688329580700959
1958-09-01,-1.172868672282411
1958-10-01,-1.0524044272598587
1958-11-01,-0.8703119372072207
1958-12-01,-0.6595139528942097
1959-01-01,-0.46037465222123924
1959-02-01,-0.2916331246150475
1959-03-01,-0.13859288790280053
1959-04-01,-0.01786359062169751
1959-05-01,0.08774780992977327
1959-06-01,0.2013967623495354
1959-07-01,0.35972282674864786
1959-08-01,0.5366361341020607
1959-09-01,0.6913222252854337
1959-10-01,0.7972351709250205
1959-11-01,0.8463564772043893
1959-12-01,0.8462478284436431
1960-01-01,0.811356600148971
1960-02-01,0.7679890104842736
1960-03-01,0.7300655662413019
1960-04-01,0.7016858833964967
1960-05-01,0.6772241065191587
1960-06-01,0.6785643229670674
1960-07-01,0.720797224549063
1960-08-01,0.7733086121733296
1960-09-01,0.8111715312964769
1960-10-01,0.8124892148517043
1960-11-01,0.7893565520932396
1960-12-01,0.7160267444686698
1961-01-01,0.594857722030118
1961-02-01,0.43191669707616026
1961-03-01,0.2524899920663515
1961-04-01,0.05037553734977015
1961-05-01,-0.15252764376973596
1961-06-01,-0.34093375558753536
1961-07-01,-0.47884992640655355
1961-08-01,-0.5615288997110875
1961-09-01,-0.6154882166070396
1961-10-01,-0.671741216663488
1961-11-01,-0.7266464828071086
1961-12-01,-0.7567476028809814
1962-01-01,-0.7679715504969629
1962-02-01,-0.775229321854976
1962-03-01,-0.8621058405560819
1962-04-01,-1.038182516771099
1962-05-01,-1.275053020289833
1962-06-01,-1.4851079730402124
1962-07-01,-1.5971730706282774
1962-08-01,-1.6117340538701417
1962-09-01,-1.5242926270423887
1962-10-01,-1.3563695254884227
1962-11-01,-1.1332026105467843
1962-12-01,-0.8963337064716631
1963-01-01,-0.6730757296905215
1963-02-01,-0.47862816294581617
1963-03-01,-0.31534419821645443
1963-04-01,-0.22111527194733802
1963-05-01,-0.1802823582660551
1963-06-01,-0.14393463124943295
1963-07-01,-0.10873647140377922
1963-08-01,-0.043683743529252674
1963-09-01,0.044081081765834064
1963-10-01,0.17570473975107603
1963-11-01,0.2986695276489885
1963-12-01,0.37752119166074155
1964-01-01,0.4174105811979949
1964-02-01,0.43420094839009593
1964-03-01,0.4549159852755314
1964-04-01,0.49627270898841286
