,loss,dropout,noise_in,noise_mu,noise_sigma,l1_hidden,l2_hidden,l1_mu,l2_mu,l1_sigma,l2_sigma,lr
0,-0.29032357335090636,0.1227086143273482,0.14286442580329975,0.47201129149723287,0.26483759886186103,0.13607587758153786,0.18479846886499895,0.021852073648277393,0.09005232795577403,0.011878685245663313,0.030250856429457552,0.003444930475311399
