,loss,dropout,noise_in,noise_mu,noise_sigma,l1_hidden,l2_hidden,l1_mu,l2_mu,l1_sigma,l2_sigma,lr
0,0.03925214856863022,0.38284997384553443,0.33935905943665357,0.4421313723397232,0.26458876926067193,0.15271977836525974,0.0036594276907502056,0.12311402975542335,0.15210899152594265,0.1474200937580401,0.02117698540494979,0.0018044285928800771
