,loss,dropout,noise_in,noise_mu,noise_sigma,l1_hidden,l2_hidden,l1_mu,l2_mu,l1_sigma,l2_sigma,lr
0,0.6591626584529877,0.21074138999694536,0.34520164815813403,0.44955438414092275,0.4381569089984906,0.16666238514819998,0.077293933975193,0.15614773161514195,0.060151187118941435,0.16233821442691276,0.12732178735701455,0.0034133719534292432
