,loss,dropout,noise_in,noise_mu,noise_sigma,l1_hidden,l2_hidden,l1_mu,l2_mu,l1_sigma,l2_sigma,lr
0,2.2831768691539764,0.1491017243595751,0.4210723425334236,0.24359806044596152,0.2417950060736006,0.1187952168554457,0.12299126713318911,0.18892469955983823,0.14134939271185418,0.003525562649951741,0.045899822580439835,0.003126079848976284
