,loss,dropout,noise_in,noise_mu,noise_sigma,l1_hidden,l2_hidden,l1_mu,l2_mu,l1_sigma,l2_sigma,lr
0,0.8120963096618652,0.3228968575904101,0.4840438517582928,0.23222408615450216,0.4628713076303618,0.19662858141073541,0.11027587749915593,0.17570490266768518,0.12373551814982922,0.17002555784786907,0.008375768159336562,0.003163025211235219
