,loss,dropout,noise_in,noise_mu,noise_sigma,l1_hidden,l2_hidden,l1_mu,l2_mu,l1_sigma,l2_sigma,lr
0,5.2230329513549805,0.40735305236820707,0.4711945947232745,0.4254667765914869,0.3542722147961539,0.10987141402579143,0.18561928034763953,0.04519176615760037,0.05344086349475177,0.16346459842144978,0.06793236614314058,0.001953124496203647
