,loss,dropout,noise_in,noise_mu,noise_sigma,l1_hidden,l2_hidden,l1_mu,l2_mu,l1_sigma,l2_sigma,lr
0,2.5658722162246703,0.21477005648573955,0.2697019402725981,0.4999139917816894,0.2723328343560927,0.17854633449921894,0.01913330610968851,0.1652845606831821,0.13880116177991686,0.014552578177305443,0.15056814727707982,0.007288408869251863
