,loss,dropout,noise_in,noise_mu,noise_sigma,l1_hidden,l2_hidden,l1_mu,l2_mu,l1_sigma,l2_sigma,lr
0,0.7319734752178192,0.4508576510536162,0.403721746116278,0.27694484369405026,0.34171687846093457,0.15124510136367475,0.1747699205115964,0.1197029717112313,0.10567417321312811,0.0005092710271190848,0.10563718958230289,0.0027871868899619484
