,loss,dropout,noise_in,noise_mu,noise_sigma,l1_hidden,l2_hidden,l1_mu,l2_mu,l1_sigma,l2_sigma,lr
0,0.36609828025102614,0.20951887659801935,0.22728557599076782,0.49578398942477586,0.3261067690436184,0.15533410040360038,0.11761827562067882,0.17378684543009426,0.19625906083827815,0.1674518883546106,0.09878473762286377,0.008197052679389378
