,loss,dropout,noise_in,noise_mu,noise_sigma,l1_hidden,l2_hidden,l1_mu,l2_mu,l1_sigma,l2_sigma,lr
0,1.3950526356697082,0.3439948386563985,0.43443194975653376,0.4757650614304052,0.43919200796654456,0.07892507421570666,0.0028468219659783193,0.10183727421764849,0.1254102869550924,0.013279865596790286,0.07638059508691578,0.007998159092702302
