,loss,dropout,noise_in,noise_mu,noise_sigma,l1_hidden,l2_hidden,l1_mu,l2_mu,l1_sigma,l2_sigma,lr
0,0.35076831877231596,0.4406145790666962,0.2552308208567918,0.2831451819141899,0.39445275431339066,0.18100620354142538,0.014326783400933341,0.022569150558135333,0.05773203936585363,0.07515569080498122,0.09001555875118278,0.008160631303853128
