,loss,dropout,noise_in,noise_mu,noise_sigma,l1_hidden,l2_hidden,l1_mu,l2_mu,l1_sigma,l2_sigma,lr
0,-0.15453056581318378,0.33720783505115876,0.42887089791440547,0.11485743152909347,0.20330910132489777,0.07298304713545771,0.024954341010330606,0.052727647662916245,0.1540064739411211,0.1662275961301494,0.13114341185272657,0.004601771915781346
