,loss,dropout,noise_in,noise_mu,noise_sigma,l1_hidden,l2_hidden,l1_mu,l2_mu,l1_sigma,l2_sigma,lr
0,0.7762209177017212,0.2830319481748337,0.2828478883867488,0.46748836305776476,0.12950150709969482,0.171024857711484,0.16642412577575863,0.13403571342772025,0.07276322442732645,0.11380165302114714,0.04149181072938275,0.002823916443600606
