,loss,dropout,noise_in,noise_mu,noise_sigma,l1_hidden,l2_hidden,l1_mu,l2_mu,l1_sigma,l2_sigma,lr
0,-0.3450202286243439,0.36141608592729946,0.25440707879116176,0.2701431780444732,0.1435630903680883,0.11472976415764505,0.03848018872912125,0.03127784908309677,0.08086141609424785,0.06043883768109979,0.17062175739291915,0.007170215227337038
