,loss,dropout,noise_in,noise_mu,noise_sigma,l1_hidden,l2_hidden,l1_mu,l2_mu,l1_sigma,l2_sigma,lr
0,-0.3002129793167114,0.21383187810617252,0.23600810383575072,0.28837604041694764,0.39955369126161133,0.03431851923639795,0.0995241592201321,0.17145670543712682,0.17394771621276284,0.15293817226547066,0.1791686106318885,0.005845000611831408
