,loss,dropout,noise_in,noise_mu,noise_sigma,l1_hidden,l2_hidden,l1_mu,l2_mu,l1_sigma,l2_sigma,lr
0,1.0489228129386903,0.20531002176324833,0.23538503550903506,0.4548920891462047,0.13021074104201916,0.03947054777121304,0.1277673861910292,0.15342119729964326,0.17677239177762166,0.1578894497324268,0.0892847774918332,0.004459832467152815
