,loss,dropout,noise_in,noise_mu,noise_sigma,l1_hidden,l2_hidden,l1_mu,l2_mu,l1_sigma,l2_sigma,lr
0,0.8928012490272522,0.45518860655575577,0.12839754390733074,0.22257715946552567,0.18424012959859817,0.1357344828767595,0.19850893674373504,0.12359837705145307,0.15215848520904482,0.05545196641616015,0.05032032225929688,0.004171156594783122
