time,anom
1950-03-01,0.9198239726369586
1950-04-01,0.5744608082763456
1950-05-01,0.22283914210053743
1950-06-01,-0.18934472904698532
1950-07-01,-0.6883811880729359
1950-08-01,-1.2032644570964937
1950-09-01,-1.677296564152685
1950-10-01,-2.1050944870246773
1950-11-01,-2.5194907979269416
1950-12-01,-3.0597586128495435
1951-01-01,-3.595844588324789
1951-02-01,-4.089761663752672
1951-03-01,-4.396367601404939
1951-04-01,-4.584621612224484
1951-05-01,-4.5955483868442535
1951-06-01,-4.358417057487931
1951-07-01,-3.8815124277609763
1951-08-01,-3.2489329658555817
1951-09-01,-2.5342663801038205
1951-10-01,-1.7494058380094775
1951-11-01,-0.9402878883852921
1951-12-01,-0.29420488017277674
1952-01-01,0.19892506726236428
1952-02-01,0.53372198145516
1952-03-01,0.8688025502808306
1952-04-01,1.1415804197405386
1952-05-01,1.3844779272325394
1952-06-01,1.5951394694493608
1952-07-01,1.786030709537273
1952-08-01,1.9486135459123801
1952-09-01,2.055009909967469
1952-10-01,2.0700743277781726
1952-11-01,1.9907777224872174
1952-12-01,1.744142735327949
1953-01-01,1.4880943331280652
1953-02-01,1.261944874323279
1953-03-01,1.194452205405194
1953-04-01,1.1758581042770864
1953-05-01,1.1874286510834249
1953-06-01,1.191546670222203
1953-07-01,1.1675515357937083
1953-08-01,1.1289088504659404
1953-09-01,1.0920009310793202
1953-10-01,1.0372479728563775
1953-11-01,0.9138994183881088
1953-12-01,0.6145129053023387
1954-01-01,0.295426690484143
1954-02-01,-0.008524060653482953
1954-03-01,-0.22847361871685243
1954-04-01,-0.5529924246674973
1954-05-01,-0.9977605066089102
1954-06-01,-1.4429992169467394
1954-07-01,-1.7444710799330363
1954-08-01,-1.8403996177566337
1954-09-01,-1.8181904024330546
1954-10-01,-1.7792098604844295
1954-11-01,-1.7659474446290726
1954-12-01,-1.8694018862697632
1955-01-01,-1.9621073696364348
1955-02-01,-2.0328862722971572
1955-03-01,-1.9635497664880848
1955-04-01,-1.9009516089837935
1955-05-01,-1.8781608165981112
1955-06-01,-1.8762872384338276
1955-07-01,-1.8379196752552798
1955-08-01,-1.7069164133707666
1955-09-01,-1.4605087630266322
1955-10-01,-1.0827041026901594
1955-11-01,-0.6267685365658409
1955-12-01,-0.2794131118379835
1956-01-01,0.015620200386068225
1956-02-01,0.25949814063207555
1956-03-01,0.5844751969091734
1956-04-01,0.8834259408147661
1956-05-01,1.1567738488434582
1956-06-01,1.3816394306106747
1956-07-01,1.5493372778245404
1956-08-01,1.6555544710210945
1956-09-01,1.7069684471807787
1956-10-01,1.7043677160920414
1956-11-01,1.6436520069330172
1956-12-01,1.418097278977984
1957-01-01,1.1671508318638335
1957-02-01,0.9372973765219825
1957-03-01,0.8805386528509528
1957-04-01,0.8884517258273744
1957-05-01,0.9210372630968683
1957-06-01,0.9282103406941632
1957-07-01,0.8756943358133604
1957-08-01,0.7563793849590633
1957-09-01,0.587497594300943
1957-10-01,0.4026246865530112
1957-11-01,0.21164633468717634
1957-12-01,-0.11575849729311827
1958-01-01,-0.46921052656578627
1958-02-01,-0.8311127548182249
1958-03-01,-1.1217713749458629
1958-04-01,-1.5024545819082864
1958-05-01,-1.9589735942338418
1958-06-01,-2.354969943563854
1958-07-01,-2.560074679149443
1958-08-01,-2.526959198222
1958-09-01,-2.345079650219701
1958-10-01,-2.1185827252025824
1958-11-01,-1.8774409789284914
1958-12-01,-1.6620326051009684
1959-01-01,-1.3296373196841589
1959-02-01,-0.9412882693114556
1959-03-01,-0.43790083019524434
1959-04-01,0.041978256877969265
1959-05-01,0.5093643100463202
1959-06-01,0.9229025437473659
1959-07-01,1.2777344729321054
1959-08-01,1.5613954677103987
1959-09-01,1.7600105073049903
1959-10-01,1.8520673922941835
1959-11-01,1.8393752682218174
1959-12-01,1.6469494537904197
1960-01-01,1.4327896634453456
1960-02-01,1.2435699871362214
1960-03-01,1.2206803307203486
1960-04-01,1.2604338391717913
1960-05-01,1.3415540776579629
1960-06-01,1.4157778500493805
1960-07-01,1.447297483608028
1960-08-01,1.4159632228055845
1960-09-01,1.3307410851418109
1960-10-01,1.215143247349361
1960-11-01,1.0805311034222644
1960-12-01,0.8104635619108708
1961-01-01,0.511330931780563
1961-02-01,0.20778180643889735
1961-03-01,0.016876847344287665
1961-04-01,-0.20865888075685626
1961-05-01,-0.49792308956814796
1961-06-01,-0.8042635979124242
1961-07-01,-1.076798252794524
1961-08-01,-1.2989975371698381
1961-09-01,-1.484793868362902
1961-10-01,-1.642962570502385
1961-11-01,-1.788692227448698
1961-12-01,-1.9996925048729903
1962-01-01,-2.10054543409163
1962-02-01,-2.095076901027838
1962-03-01,-1.9481979909643268
1962-04-01,-1.8671631185264204
1962-05-01,-1.8323817139763534
1962-06-01,-1.7759980165073845
1962-07-01,-1.621839106964534
1962-08-01,-1.3301570569188403
1962-09-01,-0.9336983242134534
1962-10-01,-0.4886407497490251
1962-11-01,-0.06802804637656479
1962-12-01,0.18726864584095182
1963-01-01,0.3797580116818627
1963-02-01,0.5287803864487147
1963-03-01,0.7810251998744396
1963-04-01,1.0393308287754124
1963-05-01,1.3096162895360248
1963-06-01,1.5622605302100716
1963-07-01,1.7739990516258313
1963-08-01,1.9095002738635547
1963-09-01,1.9544425163980048
1963-10-01,1.9113853039728592
1963-11-01,1.801348401469479
1963-12-01,1.5356823249622664
1964-01-01,1.264422467529447
1964-02-01,1.0310778210037697
1964-03-01,0.9682936259895042
1964-04-01,0.9634920482125757
1964-05-01,0.9949827642047318
