,loss,dropout,noise_in,noise_mu,noise_sigma,l1_hidden,l2_hidden,l1_mu,l2_mu,l1_sigma,l2_sigma,lr
0,-0.023697668313980104,0.2573003771802155,0.4225437525004062,0.14303266051935404,0.24492947903982235,0.1353515911465642,0.014942040207569174,0.19926324162491096,0.19278161234643804,0.17672455854500607,0.09740993415551086,0.006092669298700075
