,loss,dropout,noise_in,noise_mu,noise_sigma,l1_hidden,l2_hidden,l1_mu,l2_mu,l1_sigma,l2_sigma,lr
0,2.1039509773254395,0.2010777823340007,0.23841017090004196,0.42382349932276464,0.33932526175240013,0.18497559568862607,0.14276092789419842,0.13380036777115006,0.014521013009713158,0.10186073816666828,0.09385805827813382,0.001325032225989871
