,loss,dropout,noise_in,noise_mu,noise_sigma,l1_hidden,l2_hidden,l1_mu,l2_mu,l1_sigma,l2_sigma,lr
0,-0.42231500148773193,0.27545759094863764,0.3986749896837508,0.12328532437169325,0.1605228058132162,0.009912674262388177,0.08573061578147907,0.040643951673433334,0.017410997322680588,0.10644224338841318,0.17596859964313677,0.007742219699838105
