,loss,dropout,noise_in,noise_mu,noise_sigma,l1_hidden,l2_hidden,l1_mu,l2_mu,l1_sigma,l2_sigma,lr
0,0.5757427513599396,0.40667845375510225,0.4959345777969639,0.21864205200248674,0.49848784489021225,0.14783881945921162,0.1871224524009709,0.14449601370497941,0.12240527001287732,0.11470296689166622,0.05096377465770641,0.007422932523253221
