,loss,dropout,noise_in,noise_mu,noise_sigma,l1_hidden,l2_hidden,l1_mu,l2_mu,l1_sigma,l2_sigma,lr
0,3.1165501356124876,0.4194621785352429,0.42150095074390037,0.3303852699678143,0.33287866180502523,0.1786734103648114,0.15646944991368816,0.06104968209698791,0.15283292220169414,0.05287342399477433,0.0013495726052455083,0.007896780100827111
